"","X1","Date.time","Temperature","Precipitation","Relative.Humidity","Cloud.Cover","codedPrecipitation","month","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec"
"2130",2130,2020-10-30,33.6,0,61.04,33.6,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"2131",2131,2020-10-31,44,0,63.65,29,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"2132",2132,2020-11-01,35.2,0,47.85,45.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2133",2133,2020-11-02,38.9,0,51.45,27.5,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2134",2134,2020-11-03,50.1,0,56.45,0.9,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2135",2135,2020-11-04,57.6,0,58.92,15.2,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2136",2136,2020-11-05,55.8,0,65.59,20.8,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2137",2137,2020-11-06,57.5,0,71.98,43,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2138",2138,2020-11-07,60.7,0,65.73,17.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2139",2139,2020-11-08,62.4,0,74.69,25.7,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2140",2140,2020-11-09,66.8,0,74.61,49.6,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2141",2141,2020-11-10,52.1,0.71,90.12,98.2,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2142",2142,2020-11-11,37.1,0,66.48,39.1,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2143",2143,2020-11-12,42,0,71.54,53.1,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2144",2144,2020-11-13,30.5,0.01,64.82,45.1,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2145",2145,2020-11-14,36.4,0.11,77.06,62.7,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2146",2146,2020-11-15,39,0.17,79.87,95.5,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2147",2147,2020-11-16,33.6,0,67.14,52.7,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2148",2148,2020-11-17,32.4,0,54.25,38.4,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2149",2149,2020-11-18,41.6,0,49.48,65.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2150",2150,2020-11-19,52.9,0,54.18,52.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2151",2151,2020-11-20,47.3,0,64.55,36.1,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2152",2152,2020-11-21,31.3,0,78.06,30.1,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2153",2153,2020-11-22,34,0,81.8,66.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2154",2154,2020-11-23,34.9,0,74.15,47.3,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2155",2155,2020-11-24,34.8,0.61,94.14,99.9,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2156",2156,2020-11-25,37.4,0.11,99.25,95.6,1,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2157",2157,2020-11-26,39.2,0,86.57,98.8,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2158",2158,2020-11-27,35.2,0,72.62,54.4,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2159",2159,2020-11-28,38.7,0,67.32,5.2,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2160",2160,2020-11-29,38.7,0,68.91,56,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2161",2161,2020-11-30,27.4,0,64.1,80.6,0,"11",0,0,0,0,0,0,0,0,0,0,1,0
"2162",2162,2020-12-01,23.7,0,74.41,0.2,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2163",2163,2020-12-02,31.1,0,54.53,13.3,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2164",2164,2020-12-03,34.3,0,70.23,65.3,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2165",2165,2020-12-04,32.9,0,72.29,11.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2166",2166,2020-12-05,27.2,0,84.16,48.8,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2167",2167,2020-12-06,30.5,0,79.71,85,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2168",2168,2020-12-07,31.6,0,77.33,100,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2169",2169,2020-12-08,31.6,0,83.54,99.6,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2170",2170,2020-12-09,37,0,77.52,19.9,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2171",2171,2020-12-10,36.6,0,78.87,34.2,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2172",2172,2020-12-11,34.2,0.26,90.08,73.7,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2173",2173,2020-12-12,30.2,0.25,86.44,91.7,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2174",2174,2020-12-13,20.1,0,87.06,65.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2175",2175,2020-12-14,21.3,0,65.73,68.9,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2176",2176,2020-12-15,15.1,0,72.99,67.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2177",2177,2020-12-16,25.3,0,79.59,79.8,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2178",2178,2020-12-17,25.6,0,77.83,84.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2179",2179,2020-12-18,24.6,0,86.09,66.1,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2180",2180,2020-12-19,34.2,0,89.57,100,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2181",2181,2020-12-20,28.7,0,86.57,89.4,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2182",2182,2020-12-21,34.5,0,78.92,89.9,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2183",2183,2020-12-22,32.1,0,79.12,69.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2184",2184,2020-12-23,38.8,0.03,68.12,68.3,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2185",2185,2020-12-24,10.7,0,66.53,91.2,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2186",2186,2020-12-25,12.9,0,64.84,43,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2187",2187,2020-12-26,21.3,0,74.43,56.6,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2188",2188,2020-12-27,28,0.14,85.97,72.7,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2189",2189,2020-12-28,23.3,0,74.53,53.7,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2190",2190,2020-12-29,18.1,0.37,85.83,58.3,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2191",2191,2020-12-30,27.6,0.05,80.33,99.3,1,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2192",2192,2020-12-31,20.2,0,82.26,100,0,"12",0,0,0,0,0,0,0,0,0,0,0,1
"2193",2193,2021-01-01,21.5,0.02,92.55,96.1,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2194",2194,2021-01-02,22.1,0,93.71,97.8,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2195",2195,2021-01-03,21.7,0,96.56,95.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2196",2196,2021-01-04,23.3,0.03,96.59,100,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2197",2197,2021-01-05,25.2,0,93.01,44.2,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2198",2198,2021-01-06,23.6,0,94.3,91.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2199",2199,2021-01-07,26.9,0,92.97,87.7,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2200",2200,2021-01-08,27.4,0,78.97,100,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2201",2201,2021-01-09,24.4,0,79.79,92.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2202",2202,2021-01-10,21.6,0,86.99,100,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2203",2203,2021-01-11,25.9,0,86.77,81.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2204",2204,2021-01-12,28.1,0,86.94,38.7,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2205",2205,2021-01-13,33.4,0,80.68,66.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2206",2206,2021-01-14,31.9,0.19,90.84,75.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2207",2207,2021-01-15,33.2,0.09,93.87,99.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2208",2208,2021-01-16,33.4,0.04,89.42,100,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2209",2209,2021-01-17,28.8,0.02,85.2,100,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2210",2210,2021-01-18,25,0,76.88,94.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2211",2211,2021-01-19,22.6,0.06,81.75,97.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2212",2212,2021-01-20,17.9,0,74.43,61.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2213",2213,2021-01-21,33.6,0,56.92,25.6,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2214",2214,2021-01-22,11,0,57.52,0.9,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2215",2215,2021-01-23,12.5,0.01,62.74,53.8,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2216",2216,2021-01-24,22.7,0.12,86.56,76.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2217",2217,2021-01-25,14.8,0,79.88,65.2,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2218",2218,2021-01-26,19.5,0.09,84.28,74.6,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2219",2219,2021-01-27,10.5,0,77.13,21.5,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2220",2220,2021-01-28,6,0,71.85,49.3,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2221",2221,2021-01-29,17.4,0,66.79,65.1,0,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2222",2222,2021-01-30,29.6,0.22,76.59,79.3,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2223",2223,2021-01-31,28.9,0.15,90.18,96.1,1,"01",1,0,0,0,0,0,0,0,0,0,0,0
"2224",2224,2021-02-01,22.8,0,81.35,35.4,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2225",2225,2021-02-02,21.5,0,81.02,42,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2226",2226,2021-02-03,16.8,0,79.77,44.9,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2227",2227,2021-02-04,29,0.26,87.42,82,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2228",2228,2021-02-05,9,0,72.12,77,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2229",2229,2021-02-06,2.8,0,68.75,45.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2230",2230,2021-02-07,-5.6,0,60.53,45.2,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2231",2231,2021-02-08,-0.1,0.01,69.85,88,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2232",2232,2021-02-09,-2.6,0,63.28,15.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2233",2233,2021-02-10,0.6,0,66.03,51,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2234",2234,2021-02-11,0.1,0.11,70.49,71.4,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2235",2235,2021-02-12,1.7,0.04,65.93,80.5,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2236",2236,2021-02-13,-3,0.13,66.52,67.9,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2237",2237,2021-02-14,-6.3,0,49.06,71,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2238",2238,2021-02-15,-3.1,0,53.58,70.1,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2239",2239,2021-02-16,5.9,0.04,67.1,49.8,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2240",2240,2021-02-17,2.8,0,70.55,44.1,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2241",2241,2021-02-18,16.1,0,66.84,82.9,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2242",2242,2021-02-19,12.4,0,69.86,67.9,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2243",2243,2021-02-20,11.2,0,71.14,34.7,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2244",2244,2021-02-21,24.8,0.2,79.72,73.7,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2245",2245,2021-02-22,31.3,0,81.18,89.2,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2246",2246,2021-02-23,39.2,0,69.88,52.3,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2247",2247,2021-02-24,35.4,0,74.76,37.1,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2248",2248,2021-02-25,30,0,72.69,10.7,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2249",2249,2021-02-26,31.1,0,74.82,47.1,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2250",2250,2021-02-27,36.1,0,79.5,26.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2251",2251,2021-02-28,33.9,0,89.21,57.4,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"2252",2252,2021-03-01,23.6,0,59.86,25.9,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2253",2253,2021-03-02,28,0,66.75,3.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2254",2254,2021-03-03,37.4,0,68.61,8.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2255",2255,2021-03-04,29.7,0,74.62,35.8,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2256",2256,2021-03-05,32,0,62.49,32.7,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2257",2257,2021-03-06,32.1,0,65.14,3.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2258",2258,2021-03-07,33.8,0,68.64,37.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2259",2259,2021-03-08,47.6,0,61.26,41,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2260",2260,2021-03-09,47,0,66.5,40,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2261",2261,2021-03-10,55.6,0.07,72.75,87.9,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2262",2262,2021-03-11,42.8,0.01,62.49,39.1,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2263",2263,2021-03-12,37.8,0,57.1,34.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2264",2264,2021-03-13,40.1,0,56.53,40.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2265",2265,2021-03-14,37.9,0,54.32,52.9,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2266",2266,2021-03-15,30.6,0.2,74.85,70.5,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2267",2267,2021-03-16,32.2,0,85.58,100,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2268",2268,2021-03-17,33.3,0.17,87.4,99.1,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2269",2269,2021-03-18,38.2,0,62.68,50,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2270",2270,2021-03-19,36.8,0,50.79,1.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2271",2271,2021-03-20,42.3,0,44.26,0,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2272",2272,2021-03-21,50,0,47.33,44.9,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2273",2273,2021-03-22,51.8,0,55.47,83.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2274",2274,2021-03-23,49.4,0.44,83.82,75.1,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2275",2275,2021-03-24,48.8,0.29,87.99,100,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2276",2276,2021-03-25,41.5,0.01,79.43,100,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2277",2277,2021-03-26,38.6,0.01,77.93,93,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2278",2278,2021-03-27,43.2,0.2,94.38,97.8,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2279",2279,2021-03-28,38,0,60.86,61.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2280",2280,2021-03-29,47.7,0,50.82,14.7,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2281",2281,2021-03-30,51,0,43.02,52.9,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2282",2282,2021-03-31,33.9,0,43,64.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"2283",2283,2021-04-01,30.2,0,42.75,9.8,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2284",2284,2021-04-02,38.3,0,42.82,27.7,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2285",2285,2021-04-03,52.4,0,40.4,14.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2286",2286,2021-04-04,57.1,0,47.71,30.2,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2287",2287,2021-04-05,65.5,0,55.75,50.1,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2288",2288,2021-04-06,67.9,0,54.64,53.8,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2289",2289,2021-04-07,64.9,0.12,65.07,54.5,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2290",2290,2021-04-08,58.1,0.37,80.59,95,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2291",2291,2021-04-09,51.9,0.08,86.81,96.1,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2292",2292,2021-04-10,50.6,0.36,88.02,100,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2293",2293,2021-04-11,51.5,0.45,89.31,100,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2294",2294,2021-04-12,49.7,0,74.04,72.2,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2295",2295,2021-04-13,42.3,0,61.64,78.4,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2296",2296,2021-04-14,37.1,0,63.71,88.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2297",2297,2021-04-15,42.4,0,68.24,86,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2298",2298,2021-04-16,46.5,0,57.24,31.1,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2299",2299,2021-04-17,45.1,0,60.18,45.7,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2300",2300,2021-04-18,49.7,0,46.57,64.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2301",2301,2021-04-19,41.7,0,58.3,91.9,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2302",2302,2021-04-20,35.7,0,56.26,73.9,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2303",2303,2021-04-21,35.4,0.01,55.39,80.5,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2304",2304,2021-04-22,44,0,46,24.5,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2305",2305,2021-04-23,52,0,41.53,66,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2306",2306,2021-04-24,51.9,0,65.12,87.8,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2307",2307,2021-04-25,41.3,0,51.57,62.4,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2308",2308,2021-04-26,54.4,0,49.87,78.8,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2309",2309,2021-04-27,60.8,0,63.87,59,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2310",2310,2021-04-28,52.2,0,74.78,78,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2311",2311,2021-04-29,56.5,0,61.03,69.9,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2312",2312,2021-04-30,52.1,0,40.28,31.1,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"2313",2313,2021-05-01,65,0,37.62,46.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2314",2314,2021-05-02,73.2,0,49.2,48.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2315",2315,2021-05-03,61.3,0.61,84.89,93.8,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2316",2316,2021-05-04,52.3,0,67.79,94.4,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2317",2317,2021-05-05,49.8,0,58.33,47.3,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2318",2318,2021-05-06,49.2,0.23,69.33,84.2,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2319",2319,2021-05-07,46.9,0,56.43,60.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2320",2320,2021-05-08,44.6,0,59.24,46.8,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2321",2321,2021-05-09,49.9,0,50.94,62.5,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2322",2322,2021-05-10,46,0,55.84,89.8,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2323",2323,2021-05-11,45.5,0,55.41,32.5,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2324",2324,2021-05-12,52.7,0,41.25,23,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2325",2325,2021-05-13,55.4,0,41.38,34.8,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2326",2326,2021-05-14,56.6,0,45.2,47.3,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2327",2327,2021-05-15,56,0.08,71.13,98.9,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2328",2328,2021-05-16,61.6,0.02,71.66,86.4,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2329",2329,2021-05-17,62.9,0,63.87,41.4,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2330",2330,2021-05-18,62.9,0.24,80.96,76.2,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2331",2331,2021-05-19,67.5,0.1,85.63,95.6,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2332",2332,2021-05-20,72.8,0,69.4,81.6,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2333",2333,2021-05-21,70.4,0.1,78.02,85,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2334",2334,2021-05-22,72.9,0,75.2,72.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2335",2335,2021-05-23,70.9,0.17,83.26,92.8,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2336",2336,2021-05-24,70,0,74.07,85.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2337",2337,2021-05-25,75.2,0.01,67.8,65.5,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2338",2338,2021-05-26,69.1,0,54.51,34.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2339",2339,2021-05-27,45.5,0.54,79.77,74.1,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2340",2340,2021-05-28,44.9,0.06,76.22,90.4,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2341",2341,2021-05-29,50.4,0,53.22,9.1,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2342",2342,2021-05-30,53.3,0,55.98,48.1,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2343",2343,2021-05-31,62.4,0,56.1,50.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"2344",2344,2021-06-01,65.4,0,61.59,38.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2345",2345,2021-06-02,66.5,0,52.59,34.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2346",2346,2021-06-03,73.7,0.01,44.28,50.1,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2347",2347,2021-06-04,78.9,0,38.47,40.4,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2348",2348,2021-06-05,80.8,0,45.99,35.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2349",2349,2021-06-06,80.3,0,51.62,38.5,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2350",2350,2021-06-07,77.5,0.04,69.08,58,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2351",2351,2021-06-08,78.8,0,67.12,47.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2352",2352,2021-06-09,79.8,0,64.56,24.2,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2353",2353,2021-06-10,80.3,0,63.04,22.9,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2354",2354,2021-06-11,78.5,0.08,68.49,45.7,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2355",2355,2021-06-12,76.2,0,66.86,18.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2356",2356,2021-06-13,74.1,0,50.74,6.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2357",2357,2021-06-14,72,0,51.1,36,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2358",2358,2021-06-15,70.1,0,54.02,64.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2359",2359,2021-06-16,67.8,0,46.25,9.3,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2360",2360,2021-06-17,75.8,0.05,41.49,46.7,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2361",2361,2021-06-18,77.5,1.42,67.03,60.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2362",2362,2021-06-19,74.6,0.04,59.49,28.8,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2363",2363,2021-06-20,68,0.33,82.23,67.2,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2364",2364,2021-06-21,62.8,0,60.92,80.9,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2365",2365,2021-06-22,60.9,0,56.78,48.8,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2366",2366,2021-06-23,69.1,0.04,64.9,73.2,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2367",2367,2021-06-24,72.3,0.29,69.18,91.4,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2368",2368,2021-06-25,73.1,0.48,87.64,87.1,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2369",2369,2021-06-26,72.7,0.57,89.97,90.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2370",2370,2021-06-27,71.6,0.01,77.38,84.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2371",2371,2021-06-28,73.2,0,76.46,66.4,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"2372",2372,2021-06-29,73.1,0.34,87.21,89.1,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
